crane_type,crane_capacity_kg,boom_length_m,boom_angle_deg,lifting_radius_m,hook_height_m,load_type,load_weight_kg,load_area_m2,wind_speed_ms,gust_speed_ms,wind_direction_deg,temperature_c,humidity_percent,air_pressure_hpa,visibility_m,rain_mm,crane_tilt_deg,operator_experience_years,risk_score,safety_status
Mobile Crane,5000,47.2,40,21.4,30.6,Steel Pipe,1039,5.99,2.4,3.3,139,33.3,52,1004.7,5428,1.0,0.57,23,13.76,Safe
Tower Crane,8000,51.6,62,30.3,44.6,Concrete Block,1100,1.61,2.6,3.3,266,-4.5,64,1002.1,8696,3.5,0.5,2,15.17,Safe
Tower Crane,8000,64.5,54,34.3,52.0,Wind Turbine Blade,1853,28.35,3.3,4.3,80,32.9,28,1018.6,5385,0.0,0.43,5,26.11,Safe
Crawler Crane,12000,76.4,29,35.8,35.8,Concrete Block,2043,1.38,8.8,12.3,30,8.5,28,1008.3,9053,6.3,0.17,23,21.54,Safe
Rough Terrain Crane,7000,57.1,66,35.7,53.0,Steel Pipe,2107,3.28,4.9,5.7,262,14.7,73,994.9,854,4.0,0.07,27,19.77,Safe
Mobile Crane,5000,43.2,42,28.4,27.0,Wind Turbine Blade,3273,15.41,1.3,1.5,108,4.2,96,1024.4,8197,1.1,0.24,27,23.96,Safe
Crawler Crane,12000,89.0,75,46.3,86.5,Concrete Block,1663,1.15,5.3,6.3,270,36.7,72,1010.9,4508,0.0,0.29,19,15.88,Safe
Rough Terrain Crane,7000,56.4,38,36.4,33.1,Precast Wall,1213,8.64,5.9,6.7,181,18.8,52,990.3,2195,0.0,0.71,4,24.93,Safe
Tower Crane,8000,78.2,45,55.0,56.9,Wind Turbine Blade,2202,21.75,7.2,8.1,229,6.7,50,1032.7,1685,0.6,0.23,26,29.65,Safe
Rough Terrain Crane,7000,51.1,68,19.7,48.9,Steel Beam,1947,1.12,13.9,18.1,194,13.2,94,1002.3,6929,2.6,0.15,27,30.12,Safe
Rough Terrain Crane,7000,30.0,53,10.7,22.2,Steel Pipe,494,2.43,6.5,8.7,93,14.8,56,1010.1,4205,7.0,0.54,29,15.84,Safe
Rough Terrain Crane,7000,43.7,28,19.1,20.3,Machinery,1539,3.45,5.8,6.8,335,8.1,48,991.9,6726,0.0,0.32,15,18.44,Safe
Crawler Crane,12000,41.7,63,18.0,37.7,Steel Pipe,1545,2.86,5.1,6.1,353,23.1,39,1024.0,4111,0.1,0.47,6,17.55,Safe
Rough Terrain Crane,7000,39.7,75,16.4,38.8,Wind Turbine Blade,2898,22.74,5.0,6.9,139,27.5,52,1011.7,1372,7.2,0.04,9,29.97,Safe
Crawler Crane,12000,58.5,37,20.9,36.2,Glass Panel,1099,10.23,3.8,4.3,113,42.8,77,1007.1,1738,0.0,0.06,7,15.61,Safe
Crawler Crane,12000,74.6,70,53.5,70.6,Steel Pipe,1766,3.97,8.4,10.2,344,11.0,46,1018.3,7932,0.0,0.29,27,22.15,Safe
Crawler Crane,12000,73.4,64,47.2,67.0,Steel Beam,752,1.23,5.3,5.7,52,23.6,28,1006.3,9368,3.7,0.33,11,16.27,Safe
Mobile Crane,5000,41.7,27,24.8,17.3,Precast Wall,3359,5.49,8.6,9.2,244,44.2,88,1016.4,9561,1.4,0.26,30,31.14,Safe
Tower Crane,8000,62.4,56,28.9,51.4,Steel Pipe,2220,4.53,7.4,10.0,227,3.4,95,1000.8,1101,8.0,0.03,19,24.28,Safe
Mobile Crane,5000,42.6,51,17.8,33.3,Concrete Block,2757,1.1,2.2,2.4,230,34.0,44,1021.5,1941,1.3,0.5,16,19.7,Safe
Mobile Crane,5000,40.9,53,33.4,34.0,Machinery,3647,2.16,1.4,1.8,340,22.8,54,997.6,5679,0.9,0.45,3,27.46,Safe
Mobile Crane,5000,22.4,70,15.1,19.9,Steel Beam,2579,1.75,10.0,12.7,99,5.7,61,1009.4,3331,1.9,0.3,14,34.34,Safe
Crawler Crane,12000,47.1,25,35.2,20.9,Concrete Block,4362,1.97,1.8,2.4,185,25.9,61,1021.1,8368,2.6,0.09,8,18.14,Safe
Mobile Crane,5000,43.0,38,22.4,28.0,Precast Wall,2746,6.13,10.6,14.7,264,-4.1,99,1005.6,7179,0.0,0.28,1,37.23,Warning
Crawler Crane,12000,46.8,44,38.9,31.8,Steel Pipe,2339,5.31,3.1,3.7,357,0.4,29,996.5,6079,2.7,0.12,24,16.87,Safe
Rough Terrain Crane,7000,44.5,59,36.0,39.8,Precast Wall,3767,8.48,3.7,4.0,61,16.7,31,995.6,5501,1.0,0.14,26,25.0,Safe
Mobile Crane,5000,42.3,61,22.8,36.5,Glass Panel,859,9.16,5.7,7.3,204,5.8,82,997.4,9383,0.9,0.18,15,19.73,Safe
Mobile Crane,5000,34.0,74,16.8,32.5,Glass Panel,309,12.35,5.1,6.3,91,28.8,38,1028.7,3750,1.2,0.27,3,20.26,Safe
Mobile Crane,5000,27.5,49,19.7,20.6,Shipping Container,3498,12.27,2.8,3.3,70,3.0,46,996.1,4920,1.2,0.02,10,29.5,Safe
Rough Terrain Crane,7000,56.6,66,42.5,52.2,Glass Panel,974,13.68,3.6,4.9,356,1.8,77,1015.4,8402,0.0,0.04,13,19.36,Safe
Rough Terrain Crane,7000,31.9,37,9.6,20.4,Concrete Block,2286,2.52,7.2,9.1,132,35.8,100,1009.5,4720,0.0,0.23,18,21.12,Safe
Crawler Crane,12000,62.6,71,48.0,59.2,Wind Turbine Blade,2672,24.97,6.1,8.0,185,26.9,64,1019.2,9689,1.6,0.48,8,30.86,Safe
Tower Crane,8000,63.8,57,36.8,54.5,Concrete Block,2336,1.64,12.1,15.5,150,-2.1,50,999.7,6310,3.7,0.78,21,32.18,Safe
Rough Terrain Crane,7000,48.9,52,40.4,39.6,Steel Beam,2681,2.06,6.0,8.2,174,42.7,65,994.1,6504,0.0,0.28,15,25.83,Safe
Mobile Crane,5000,49.6,68,19.2,44.4,Steel Beam,1829,2.86,1.0,1.2,166,2.0,82,993.6,7323,1.4,0.04,19,11.75,Safe
Rough Terrain Crane,7000,41.0,72,30.3,37.3,Precast Wall,2597,8.19,6.8,9.2,112,1.1,95,994.2,4838,0.0,0.2,26,26.56,Safe
Rough Terrain Crane,7000,57.5,62,29.0,52.1,Steel Beam,1828,3.01,6.1,6.4,79,37.1,75,1031.7,1534,0.0,0.2,11,21.33,Safe
Rough Terrain Crane,7000,56.4,26,22.5,25.3,Concrete Block,4497,2.68,4.0,5.1,13,12.5,73,996.8,3826,3.1,0.09,19,23.39,Safe
Rough Terrain Crane,7000,33.7,45,23.7,24.2,Machinery,3440,3.27,6.7,7.4,211,29.1,72,1002.7,2226,0.0,0.12,19,27.55,Safe
Tower Crane,8000,44.4,66,16.0,38.8,Precast Wall,3178,11.31,8.1,10.4,54,43.5,78,1002.3,7607,0.4,0.29,2,29.63,Safe
Rough Terrain Crane,7000,41.4,33,18.4,23.3,Machinery,884,4.88,3.1,4.0,89,25.8,46,1005.9,9445,0.0,0.49,16,12.65,Safe
Tower Crane,8000,49.7,66,36.9,47.3,Precast Wall,2448,6.75,5.2,5.7,264,38.8,28,991.0,6976,4.1,0.1,15,23.22,Safe
Crawler Crane,12000,43.4,58,35.8,37.4,Steel Pipe,1147,2.16,8.5,9.0,138,22.0,97,992.9,3613,0.0,0.39,28,22.22,Safe
Tower Crane,8000,40.9,50,28.5,32.0,Precast Wall,3237,8.25,11.7,14.3,27,9.0,65,1011.3,2673,1.6,0.22,20,36.08,Warning
Crawler Crane,12000,88.7,34,30.3,51.5,Wind Turbine Blade,2358,28.55,6.5,8.0,290,4.1,86,999.5,8413,2.4,0.34,8,27.77,Safe
Mobile Crane,5000,46.7,27,39.3,20.0,Machinery,3925,7.63,4.5,5.5,274,10.4,97,1016.7,1423,4.7,0.2,23,33.44,Safe
Rough Terrain Crane,7000,34.0,62,14.3,29.4,Shipping Container,3514,17.06,6.4,8.3,191,13.4,34,1007.1,6203,2.6,0.31,2,32.14,Safe
Crawler Crane,12000,85.1,44,64.9,59.3,Wind Turbine Blade,2392,25.9,6.7,9.1,56,26.7,81,1026.3,1960,0.0,0.49,14,32.21,Safe
Mobile Crane,5000,27.1,36,19.8,16.0,Shipping Container,3845,16.76,3.6,4.8,47,5.6,48,992.0,8589,6.5,0.01,5,34.81,Safe
Crawler Crane,12000,64.0,35,25.6,38.5,Machinery,2097,3.77,3.2,3.6,162,39.3,47,1022.2,9826,0.0,0.68,7,14.52,Safe
Tower Crane,8000,74.9,32,26.4,40.1,Machinery,1195,7.13,8.8,10.3,30,31.8,95,1006.1,1774,1.2,0.13,5,24.42,Safe
Crawler Crane,12000,77.1,52,41.5,62.3,Steel Beam,947,2.02,7.2,8.6,59,8.4,84,1010.8,2183,1.4,0.28,10,20.23,Safe
Mobile Crane,5000,35.4,62,13.7,29.3,Steel Pipe,1508,3.61,8.8,10.2,170,1.4,36,1030.7,2508,1.8,0.4,16,25.57,Safe
Mobile Crane,5000,21.6,55,6.9,19.1,Precast Wall,3977,11.74,4.1,5.7,240,13.7,53,999.7,5927,2.1,0.37,14,29.89,Safe
Crawler Crane,12000,62.6,34,39.0,34.6,Concrete Block,1613,2.46,5.2,6.4,273,29.4,58,1005.4,6886,3.1,0.32,23,16.64,Safe
Mobile Crane,5000,26.8,64,11.9,25.0,Wind Turbine Blade,2700,27.74,13.5,16.4,242,44.2,48,1025.0,8013,0.6,0.3,20,44.62,Warning
Tower Crane,8000,61.8,40,25.5,41.5,Glass Panel,747,11.07,5.2,6.8,310,18.8,70,992.7,9690,0.1,0.06,8,17.33,Safe
Rough Terrain Crane,7000,54.9,47,44.0,40.4,Concrete Block,3576,1.41,10.2,11.9,203,30.3,69,1031.1,2777,4.9,0.25,17,35.32,Warning
Rough Terrain Crane,7000,57.7,39,40.1,36.8,Wind Turbine Blade,2649,23.34,7.3,7.8,24,43.6,68,1007.9,9120,0.0,0.36,6,33.92,Safe
Rough Terrain Crane,7000,49.2,72,40.5,47.2,Precast Wall,4172,5.63,4.2,5.0,293,21.7,75,1028.6,3720,0.0,0.04,5,29.41,Safe
Rough Terrain Crane,7000,41.2,42,33.6,29.0,Machinery,2268,7.36,14.1,19.7,278,26.7,58,1031.7,5013,0.8,0.58,1,43.34,Warning
Mobile Crane,5000,31.9,33,19.3,17.9,Machinery,1956,3.86,10.2,11.6,289,36.6,93,1022.6,8389,4.5,0.01,1,32.28,Safe
Mobile Crane,5000,49.6,72,25.9,47.4,Concrete Block,1585,2.32,3.5,3.8,276,10.9,93,1005.0,3873,0.3,0.66,20,17.76,Safe
Mobile Crane,5000,45.3,48,24.5,33.8,Wind Turbine Blade,3205,25.62,2.4,3.2,307,12.2,41,1004.4,6947,0.0,0.26,29,27.68,Safe
Mobile Crane,5000,21.8,58,6.6,20.1,Steel Beam,1475,3.07,8.2,11.4,12,33.5,82,1002.3,2300,1.6,0.03,6,24.75,Safe
Rough Terrain Crane,7000,47.8,28,14.6,22.9,Steel Beam,1415,1.22,7.9,9.8,228,28.4,43,1016.7,5473,4.7,0.42,26,19.16,Safe
Crawler Crane,12000,77.6,41,39.6,52.0,Shipping Container,3161,17.99,3.1,3.9,145,-3.2,74,1000.9,9429,2.9,0.24,13,20.65,Safe
Mobile Crane,5000,38.9,57,20.2,31.5,Machinery,3743,4.19,6.8,9.0,241,-4.4,29,1018.4,8695,5.4,0.41,2,34.67,Safe
Crawler Crane,12000,55.5,53,20.1,43.0,Precast Wall,3320,5.06,4.5,4.9,218,2.2,67,1033.1,8919,2.5,0.27,16,16.8,Safe
Mobile Crane,5000,22.5,45,15.1,16.5,Glass Panel,959,7.99,0.7,0.8,107,43.9,46,1020.6,5807,0.0,0.33,7,14.94,Safe
Mobile Crane,5000,24.4,60,15.8,19.5,Precast Wall,4374,10.71,5.5,6.4,304,7.1,35,1025.7,1354,1.8,0.29,1,38.93,Warning
Tower Crane,8000,77.8,33,45.3,43.4,Concrete Block,4333,2.45,10.4,11.4,113,8.0,58,1007.7,8670,0.8,0.41,16,32.89,Safe
Crawler Crane,12000,48.2,50,29.0,38.0,Steel Beam,2679,3.71,7.2,8.0,206,36.4,90,993.8,5704,0.0,0.15,9,23.0,Safe
Mobile Crane,5000,27.1,36,16.8,16.3,Steel Beam,1646,2.73,5.3,6.8,36,24.8,33,1011.8,559,1.0,0.71,21,23.09,Safe
Tower Crane,8000,44.7,48,28.3,34.9,Precast Wall,2834,5.06,9.1,11.0,138,6.2,58,1034.0,8804,0.0,0.8,30,27.58,Safe
Mobile Crane,5000,22.6,54,15.2,17.1,Concrete Block,2161,1.73,5.5,5.8,210,27.1,64,1018.9,3121,1.6,0.59,1,27.48,Safe
Mobile Crane,5000,28.4,51,13.3,23.1,Machinery,3178,6.95,10.3,11.3,174,3.3,98,998.4,5189,2.3,0.73,5,38.35,Warning
Tower Crane,8000,71.4,61,21.9,61.1,Machinery,2979,7.87,8.3,11.1,119,3.8,98,994.1,8338,0.6,0.05,28,23.33,Safe
Tower Crane,8000,59.2,33,22.8,31.2,Steel Pipe,1933,5.57,3.6,4.0,237,21.0,61,1004.4,4089,1.1,0.3,1,18.19,Safe
Crawler Crane,12000,40.4,64,26.8,36.5,Machinery,2968,6.3,7.3,8.0,178,19.4,46,1002.3,3046,0.0,0.15,25,23.21,Safe
Crawler Crane,12000,68.3,57,38.1,56.3,Steel Beam,676,3.26,4.5,5.3,217,7.8,28,995.1,7199,0.2,0.77,10,16.04,Safe
Crawler Crane,12000,73.3,71,31.5,70.2,Steel Beam,825,3.31,6.0,7.7,35,11.9,71,993.0,1221,5.3,0.35,25,16.34,Safe
Crawler Crane,12000,79.1,32,66.7,41.9,Machinery,2724,7.64,2.2,2.7,193,-0.8,44,1000.7,6603,2.0,0.64,27,17.63,Safe
Rough Terrain Crane,7000,38.3,35,19.8,20.2,Concrete Block,1343,2.75,7.4,10.1,123,33.3,54,1007.5,3097,0.0,0.32,12,22.72,Safe
Mobile Crane,5000,33.2,52,13.8,27.7,Steel Beam,991,2.89,3.6,4.0,342,38.9,40,1020.3,6924,1.0,0.32,24,12.75,Safe
Rough Terrain Crane,7000,43.5,40,19.0,28.8,Shipping Container,2445,10.79,16.5,19.1,172,21.7,57,1030.5,9906,0.0,0.18,3,41.38,Warning
Rough Terrain Crane,7000,26.3,60,19.3,21.6,Steel Beam,2478,3.38,5.9,7.7,214,-3.0,29,1017.9,6194,2.7,0.44,17,25.03,Safe
Rough Terrain Crane,7000,30.9,43,10.3,19.4,Concrete Block,4125,1.48,6.8,8.5,118,-4.4,52,1026.7,1764,3.7,0.02,26,25.09,Safe
Tower Crane,8000,54.8,31,40.1,27.8,Concrete Block,4193,1.62,6.5,8.8,298,43.6,39,990.4,6778,1.1,0.24,9,29.28,Safe
Mobile Crane,5000,44.3,71,16.9,43.2,Concrete Block,2161,1.37,7.8,8.8,275,2.1,44,1001.6,5026,0.0,0.21,28,22.64,Safe
Mobile Crane,5000,37.2,46,13.3,28.6,Glass Panel,759,8.38,10.1,10.8,90,10.6,86,1004.1,6971,2.3,0.08,1,26.24,Safe
Rough Terrain Crane,7000,39.4,48,26.8,30.2,Glass Panel,326,13.05,3.9,4.4,1,26.1,55,1009.9,5324,2.6,0.15,2,19.68,Safe
Tower Crane,8000,64.3,41,25.4,40.8,Machinery,1335,3.04,3.7,4.3,102,6.7,26,1018.7,6856,7.7,0.22,29,12.21,Safe
Mobile Crane,5000,27.0,45,8.5,18.2,Precast Wall,3221,5.98,4.4,5.3,100,10.4,69,1010.8,3789,0.0,0.25,24,23.41,Safe
Crawler Crane,12000,61.2,45,23.3,43.0,Steel Pipe,2416,2.97,9.8,13.2,46,26.1,40,1010.2,4545,0.5,0.37,15,25.05,Safe
Rough Terrain Crane,7000,39.2,52,15.3,31.3,Precast Wall,3013,6.12,5.0,5.8,144,8.2,40,1027.5,6230,0.0,0.32,7,23.06,Safe
Rough Terrain Crane,7000,57.0,27,33.6,25.5,Steel Pipe,2391,4.39,4.3,4.9,326,-1.2,71,994.0,5314,0.6,0.11,25,18.6,Safe
Rough Terrain Crane,7000,56.7,54,23.1,45.4,Steel Pipe,1596,3.53,6.3,7.8,342,43.8,33,1023.5,4344,0.0,0.77,10,21.64,Safe
Mobile Crane,5000,41.4,71,21.1,39.0,Machinery,3656,2.18,1.7,1.9,337,43.8,25,1017.5,9173,6.1,0.65,25,22.1,Safe
Mobile Crane,5000,38.5,49,15.6,29.5,Precast Wall,1933,10.23,9.7,11.5,248,21.5,91,1034.3,831,0.0,0.26,30,28.81,Safe
Tower Crane,8000,63.4,51,50.8,48.0,Concrete Block,2079,1.26,3.4,4.7,50,44.7,47,1030.9,4460,0.0,0.1,9,19.37,Safe
Tower Crane,8000,51.0,41,22.9,32.6,Precast Wall,1531,10.3,5.5,7.4,63,43.0,65,1016.4,7010,1.0,0.31,30,17.97,Safe
Rough Terrain Crane,7000,55.1,74,37.9,52.6,Concrete Block,1866,2.22,8.1,10.5,122,-2.8,99,999.8,7092,3.6,0.34,30,23.81,Safe
Mobile Crane,5000,26.4,46,16.5,20.7,Machinery,2750,4.85,3.5,4.4,247,34.1,88,1022.3,6829,2.5,0.3,4,25.76,Safe
Mobile Crane,5000,33.1,74,17.6,30.3,Steel Pipe,955,3.24,3.0,4.0,55,-4.6,98,1008.4,1077,1.6,0.18,1,17.54,Safe
Crawler Crane,12000,44.2,29,32.7,20.4,Wind Turbine Blade,3282,17.16,8.6,10.3,218,-0.6,46,1024.1,1822,2.5,0.31,3,34.82,Safe
Rough Terrain Crane,7000,34.6,32,23.2,19.3,Glass Panel,470,9.57,5.0,5.6,29,0.3,28,1008.3,546,0.0,0.15,8,20.24,Safe
Tower Crane,8000,70.0,58,33.8,59.3,Precast Wall,1179,7.72,4.0,4.4,142,11.4,70,995.2,6511,4.3,0.41,30,14.53,Safe
Tower Crane,8000,48.9,75,39.4,45.7,Shipping Container,3226,13.46,10.1,13.6,21,25.1,94,991.2,8338,2.0,0.1,21,35.22,Warning
Tower Crane,8000,72.6,69,35.9,68.1,Steel Pipe,451,3.12,3.8,4.6,279,33.6,60,1012.1,4730,3.7,0.15,21,12.1,Safe
Mobile Crane,5000,30.6,36,9.4,17.1,Machinery,3714,6.92,5.4,6.3,90,32.1,64,1000.0,6921,0.0,0.08,11,28.06,Safe
Rough Terrain Crane,7000,58.8,71,29.6,55.8,Wind Turbine Blade,2768,22.24,5.6,7.1,135,33.8,28,996.8,8897,2.1,0.28,20,27.79,Safe
Tower Crane,8000,43.1,71,34.2,40.1,Wind Turbine Blade,1721,24.4,8.2,9.6,84,-3.9,58,991.7,8823,0.5,0.4,7,33.8,Safe
Crawler Crane,12000,57.5,71,31.9,56.1,Shipping Container,2907,12.45,11.2,12.6,86,-1.4,79,991.6,8324,1.6,0.08,16,30.71,Safe
Tower Crane,8000,75.2,71,34.3,72.9,Glass Panel,830,12.82,8.1,10.9,225,31.7,58,1009.9,6218,4.0,0.42,1,26.7,Safe
Crawler Crane,12000,54.9,49,31.4,42.6,Machinery,1675,2.49,4.7,6.4,256,34.1,86,1013.4,3767,0.0,0.03,14,16.45,Safe
Mobile Crane,5000,47.7,56,40.3,40.1,Steel Pipe,904,4.53,3.5,4.7,338,9.8,65,1018.4,8280,3.7,0.23,23,17.44,Safe
Tower Crane,8000,71.5,48,40.4,53.7,Glass Panel,360,7.17,10.9,12.2,56,4.9,39,1003.9,762,0.0,0.05,22,24.9,Safe
Tower Crane,8000,45.2,55,29.9,36.0,Steel Pipe,321,5.75,2.2,2.6,247,26.4,74,997.0,6161,5.2,0.33,5,14.5,Safe
Mobile Crane,5000,41.9,72,19.4,40.2,Shipping Container,3258,13.67,6.5,8.4,78,37.5,31,1013.4,7430,0.0,0.36,22,31.07,Safe
Tower Crane,8000,59.4,63,45.4,54.5,Concrete Block,2826,2.52,7.7,8.7,50,16.8,35,1022.0,2591,0.0,0.51,10,29.05,Safe
Tower Crane,8000,70.4,52,23.2,55.2,Shipping Container,3426,14.14,2.1,2.5,227,30.7,92,1002.5,9700,0.0,0.07,16,17.8,Safe
Crawler Crane,12000,75.9,75,64.5,73.8,Concrete Block,4278,1.09,5.6,7.6,298,5.5,53,1013.1,7082,0.6,0.16,8,25.25,Safe
Crawler Crane,12000,58.6,39,20.6,35.8,Machinery,2917,6.33,3.5,3.9,259,36.2,27,1000.5,9314,0.0,0.26,11,15.17,Safe
Tower Crane,8000,75.6,42,56.2,52.0,Wind Turbine Blade,2837,15.73,0.2,0.2,207,28.1,43,1018.0,518,2.1,0.45,2,23.11,Safe
Crawler Crane,12000,74.0,35,26.4,42.8,Glass Panel,1130,10.75,2.3,3.0,20,19.5,49,995.1,6527,4.2,0.68,14,13.77,Safe
Rough Terrain Crane,7000,27.5,41,21.6,16.2,Shipping Container,1960,12.11,5.6,6.0,137,23.8,91,1026.9,9802,3.8,0.14,8,26.03,Safe
Crawler Crane,12000,74.4,31,59.8,39.6,Concrete Block,3692,1.24,3.7,4.0,100,1.2,93,1019.3,5308,0.0,0.09,3,21.13,Safe
Crawler Crane,12000,71.7,36,39.6,44.1,Machinery,3764,6.06,8.5,11.3,92,42.4,71,1001.2,3036,4.2,0.45,27,27.07,Safe
Crawler Crane,12000,48.2,42,32.9,32.0,Machinery,2732,4.33,14.1,16.3,296,3.9,94,1018.0,2231,2.0,0.26,17,35.34,Warning
Rough Terrain Crane,7000,36.5,58,22.2,32.5,Shipping Container,3617,10.99,10.3,11.0,218,1.6,65,1014.4,2602,0.4,0.2,5,37.51,Warning
Crawler Crane,12000,81.2,39,28.0,52.6,Shipping Container,1713,14.39,0.7,0.9,264,40.0,63,1021.0,7534,0.0,0.66,3,13.95,Safe
Tower Crane,8000,60.8,35,47.7,34.5,Machinery,3294,2.47,5.4,6.2,212,39.7,57,996.1,1018,3.3,0.15,28,24.0,Safe
Crawler Crane,12000,56.7,67,21.8,52.0,Machinery,2321,5.53,4.7,6.5,283,7.7,99,1021.2,3217,0.0,0.19,4,18.71,Safe
Crawler Crane,12000,76.8,72,56.1,71.5,Machinery,3380,7.47,8.4,10.9,96,22.8,90,1003.0,7573,0.0,0.56,19,28.35,Safe
Rough Terrain Crane,7000,37.2,67,16.0,33.4,Glass Panel,594,13.79,2.3,2.9,87,19.7,80,1009.4,1542,0.0,0.08,4,15.66,Safe
Mobile Crane,5000,23.1,55,11.8,20.4,Machinery,3839,7.38,4.1,5.3,213,13.3,25,1030.0,8771,3.3,0.2,30,26.44,Safe
Rough Terrain Crane,7000,27.0,60,14.7,22.0,Steel Pipe,474,5.96,12.3,13.0,223,18.4,75,1002.3,6248,2.5,0.26,22,26.49,Safe
Crawler Crane,12000,41.7,52,13.5,34.5,Steel Beam,758,2.57,8.7,9.8,275,36.0,75,1004.7,9632,0.0,0.68,21,17.81,Safe
Tower Crane,8000,65.6,71,41.7,61.4,Glass Panel,725,6.12,4.4,5.7,137,16.0,28,1032.6,3812,0.3,0.19,5,18.49,Safe
Crawler Crane,12000,75.5,38,23.7,48.5,Glass Panel,244,10.43,8.8,11.7,173,27.2,48,1000.5,5577,1.2,0.62,25,20.54,Safe
Mobile Crane,5000,42.8,66,31.1,40.1,Glass Panel,713,10.71,7.5,9.5,25,20.8,87,1018.3,3581,1.3,0.45,23,25.15,Safe
Rough Terrain Crane,7000,36.9,56,20.0,30.2,Steel Beam,835,3.0,5.9,7.5,286,8.4,49,1018.1,1375,0.0,0.13,28,16.35,Safe
Tower Crane,8000,56.9,65,37.1,51.0,Precast Wall,2443,5.73,8.8,10.5,27,45.0,65,999.1,706,0.0,0.14,20,27.95,Safe
Crawler Crane,12000,82.1,65,47.9,73.5,Glass Panel,862,11.76,2.2,2.5,317,23.9,33,1022.7,6474,0.0,0.37,24,12.73,Safe
Crawler Crane,12000,40.2,53,22.3,33.9,Machinery,881,3.15,7.2,8.4,130,25.5,41,1004.1,4162,0.0,0.17,24,17.61,Safe
Tower Crane,8000,52.7,58,37.1,46.1,Concrete Block,1779,1.65,5.9,6.4,92,38.5,78,1025.4,5018,3.5,0.7,1,24.44,Safe
Tower Crane,8000,62.4,71,25.7,59.6,Precast Wall,2437,7.25,8.2,11.4,280,26.4,75,1032.2,1496,4.1,0.31,13,27.61,Safe
Rough Terrain Crane,7000,39.9,42,16.3,26.4,Glass Panel,728,9.88,3.7,3.9,244,37.1,94,1009.8,3660,3.5,0.41,28,13.86,Safe
Rough Terrain Crane,7000,30.7,31,18.5,15.9,Precast Wall,2876,11.32,5.0,5.7,162,36.6,62,1030.6,2447,5.7,0.14,3,28.25,Safe
Rough Terrain Crane,7000,38.3,55,16.6,30.5,Precast Wall,2193,6.25,2.2,2.9,296,25.1,61,998.9,6376,2.7,0.12,28,13.57,Safe
Tower Crane,8000,67.0,53,21.8,55.4,Concrete Block,3606,2.49,2.3,2.5,20,33.2,52,1002.8,3424,4.4,0.34,12,17.74,Safe
Tower Crane,8000,64.5,69,33.6,60.4,Glass Panel,1050,6.14,10.3,13.9,212,3.7,99,1015.2,9696,3.0,0.06,20,24.77,Safe
Mobile Crane,5000,24.8,41,19.1,17.6,Precast Wall,3098,10.91,3.3,3.9,340,26.9,51,1033.5,4050,5.2,0.42,6,31.16,Safe
Crawler Crane,12000,79.2,62,58.3,68.2,Steel Beam,1226,1.38,7.8,9.1,354,-0.1,53,999.5,4760,0.0,0.57,11,23.2,Safe
Mobile Crane,5000,42.4,44,17.0,27.9,Machinery,2312,5.25,8.5,11.6,307,38.4,34,1017.5,4331,0.0,0.41,4,30.83,Safe
Tower Crane,8000,76.0,39,25.1,48.6,Shipping Container,3353,10.16,2.8,3.2,35,21.7,60,1003.8,1428,0.0,0.84,23,19.9,Safe
Crawler Crane,12000,50.5,70,15.4,49.0,Machinery,2270,7.4,3.0,4.2,18,11.6,71,1020.1,5714,0.0,0.12,18,12.83,Safe
Rough Terrain Crane,7000,54.2,41,25.7,35.2,Wind Turbine Blade,2247,15.36,2.4,2.7,105,-0.4,56,1029.4,2267,5.7,0.28,20,20.2,Safe
Tower Crane,8000,66.2,34,55.5,37.1,Steel Pipe,1201,3.49,6.5,9.0,172,6.0,33,1034.8,9566,0.6,0.24,25,20.53,Safe
Tower Crane,8000,61.0,28,50.7,29.8,Shipping Container,2457,17.51,5.3,6.0,72,25.9,77,1034.7,4489,5.8,0.5,30,27.45,Safe
Tower Crane,8000,40.4,27,22.0,16.4,Steel Pipe,2125,2.83,7.6,9.6,163,30.7,29,991.1,9415,3.6,0.59,24,22.7,Safe
Tower Crane,8000,69.6,55,31.0,55.3,Concrete Block,2910,1.08,2.2,2.7,123,39.6,94,1026.4,5333,4.3,0.48,13,16.5,Safe
Rough Terrain Crane,7000,40.3,64,23.5,36.6,Precast Wall,3094,8.63,15.7,18.4,327,33.5,49,1002.4,2022,4.3,0.54,16,43.96,Warning
Rough Terrain Crane,7000,51.7,28,22.5,22.3,Concrete Block,3471,1.43,6.0,7.0,61,2.7,33,1017.1,1774,2.6,0.6,2,27.61,Safe
Crawler Crane,12000,79.3,51,37.6,60.2,Shipping Container,3246,12.83,2.0,2.2,109,-2.1,30,1007.3,4092,3.8,0.51,5,19.86,Safe
Crawler Crane,12000,76.7,34,46.8,42.4,Concrete Block,1058,1.39,8.6,9.5,341,37.1,72,1002.8,7931,2.0,0.05,20,19.76,Safe
Crawler Crane,12000,80.8,29,55.3,38.4,Steel Beam,970,1.49,4.1,4.3,105,20.7,46,994.4,1618,0.0,0.44,14,16.03,Safe
Mobile Crane,5000,28.0,25,22.0,13.2,Machinery,1828,2.72,7.5,8.5,325,28.9,59,996.0,3967,0.0,0.29,21,26.79,Safe
Rough Terrain Crane,7000,53.2,31,29.8,27.0,Concrete Block,3326,1.95,7.3,7.7,156,27.0,37,994.3,1242,3.1,0.02,27,25.38,Safe
